

Complete listing of Fine Structure file
File:  D:\SoundingArchive\Sonde2021\Ball09\PTU\20210929\Esrange_20210929_071127_EDT_PTULevels.tsv

Started at       29 September 2021  7:11 UTC

Station  :       Esrange
Location :       67.89 N 21.08 E       335 m/MSL

RS type       :  RS41-SGP
RS-number     :  R5020121
Sounding processor serial number: 0


Ground check  :     Ref     RS   Corr

  Pressure    :   989.8  988.0    1.8
  Temperature :   /////  /////  /////
  Humidity    :   /////  /////  /////

Clouds    : /////
Special 1 : /////
Special 2 : /////

Telemetry noise level  :  100 %

                 P      T      U
Accepted (%) : /////  /////  /////
Replaced (%) : /////  /////  /////
Rejected (%) : /////  /////  /////

GPS data quality
    Valid raw wind ratio        :  ///// %
    Valid raw wind on 5 ratio   :  ///// %
    Invalid raw wind on 4 ratio :  ///// %
    Poor PDOP ratio             :  ///// %
    Unidentified signals ratio  :  ///// %
    Mean satellite track count  :  /////
    Mean track count valid      :  /////
    Gaps over 1 min             :  ///// min


Reason for termination : WeakOrFadingSignal

   Time Pressure   Height  Temperature  RH   Dewp   Significance flags

 min  s      hPa      gpm     deg C      %  deg C  Automatic  Operator

  28 58    465.6     6191     -22.1     17  -40.9                           
  28 59    465.3     6195     -22.2     17  -41.0                           
  29  0    465.1     6199     -22.3     17  -41.0                           
  29  1    464.8     6203     -22.3     17  -41.0                           
  29  2    464.6     6206     -22.3     17  -41.0                           
  29  3    464.4     6210     -22.3     17  -41.0                           
  29  4    464.1     6214     -22.3     17  -41.0                           
  29  5    463.9     6218     -22.4     17  -41.1                           
  29  6    463.6     6221     -22.4     17  -41.1                           
  29  7    463.4     6225     -22.4     17  -41.1                           
  29  8    463.2     6229     -22.4     17  -41.1                           
  29  9    462.9     6232     -22.5     17  -41.1                           
  29 10    462.7     6236     -22.5     17  -41.2                           
  29 11    462.5     6240     -22.6     17  -41.2                           
  29 12    462.2     6244     -22.6     17  -41.2                           
  29 13    462.0     6247     -22.6     17  -41.2                           
  29 14    461.8     6251     -22.6     17  -41.1                           
  29 15    461.5     6255     -22.6     17  -41.2                           
  29 16    461.3     6259     -22.7     17  -41.2                           
  29 17    461.0     6263     -22.7     17  -41.2                           
  29 18    460.8     6266     -22.7     17  -41.2                           
  29 19    460.6     6270     -22.7     17  -41.2                           
  29 20    460.3     6274     -22.7     17  -41.2                           
  29 21    460.1     6278     -22.8     17  -41.2                           
  29 22    459.9     6281     -22.7     17  -41.2                           
  29 23    459.6     6285     -22.8     17  -41.2                           
  29 24    459.4     6289     -22.8     17  -41.2                           
  29 25    459.1     6293     -22.9     17  -41.3                           
  29 26    458.9     6297     -22.9     17  -41.3                           
  29 27    458.7     6301     -23.0     17  -41.3                           
  29 28    458.4     6305     -23.1     17  -41.4                           
  29 29    458.2     6308     -23.1     17  -41.3                           
  29 30    457.9     6312     -23.1     17  -41.3                           
  29 31    457.7     6316     -23.2     17  -41.4                           
  29 32    457.4     6320     -23.2     17  -41.5                           
  29 33    457.2     6324     -23.3     17  -41.7                           
  29 34    456.9     6328     -23.4     17  -41.9                           
  29 35    456.7     6332     -23.5     17  -42.1                           
  29 36    456.5     6336     -23.5     16  -42.2                           
  29 37    456.2     6340     -23.4     16  -42.3                           
  29 38    456.0     6343     -23.4     16  -42.4                           
  29 39    455.8     6347     -23.5     16  -42.5                           
  29 40    455.5     6351     -23.5     16  -42.7                           
  29 41    455.3     6355     -23.5     15  -42.7                           
  29 42    455.1     6358     -23.4     15  -42.8                           
  29 43    454.8     6362     -23.5     15  -42.9                           
  29 44    454.6     6366     -23.5     15  -42.9                           
  29 45    454.3     6370     -23.5     15  -42.9                           
  29 46    454.1     6374     -23.4     15  -42.8                           
  29 47    453.8     6378     -23.4     15  -42.8                           
  29 48    453.6     6382     -23.3     15  -42.8                           
  29 49    453.4     6386     -23.4     15  -42.9                           
  29 50    453.1     6389     -23.5     15  -43.1                           
  29 51    452.9     6393     -23.6     15  -43.3                           
  29 52    452.6     6397     -23.7     14  -43.5                           
  29 53    452.4     6401     -23.7     14  -43.8                           
  29 54    452.2     6405     -23.8     14  -44.0                           
  29 55    451.9     6409     -23.9     14  -44.2                           
  29 56    451.7     6412     -23.9     14  -44.4                           
  29 57    451.5     6416     -23.9     13  -44.5                           
  29 58    451.2     6420     -24.0     13  -44.6                           
  29 59    451.0     6424     -24.0     13  -44.7                           
  30  0    450.8     6427     -24.0     13  -44.8                           
  30  1    450.5     6431     -24.0     13  -44.9                           
  30  2    450.3     6435     -24.0     13  -45.0                           
  30  3    450.1     6439     -24.1     13  -45.0                           
  30  4    449.8     6443     -24.0     13  -45.0                           
  30  5    449.6     6447     -24.0     13  -44.9                           
  30  6    449.3     6450     -24.0     13  -44.9                           
  30  7    449.1     6454     -24.0     13  -44.9                           
